id,group,game,play_id,phase,session_time,game_data,game_time,game_random,player_alias,limit_plays,move,waited_result,is_random,choice,correct,movement_time
338,Araguaia,JM,grupo1-v1,1,187.5781000,170523,104057,632,P030,12,23,0,n,1,0,1.7647710
338,Araguaia,JM,grupo1-v1,1,187.5781000,170523,104057,632,P030,12,24,0,n,0,1,1.6051030
338,Araguaia,JM,grupo1-v1,1,187.5781000,170523,104057,632,P030,12,25,0,n,0,1,1.7583010
288,Araguaia,AQ,grupo1-v1,0,89.6557900,170523,123114,937,P031,5,1,2,n,2,1,56.7683900
288,Araguaia,AQ,grupo1-v1,0,89.6557900,170523,123114,937,P031,5,2,1,n,1,1,2.6290280
288,Araguaia,AQ,grupo1-v1,0,89.6557900,170523,123114,937,P031,5,3,0,n,0,1,2.4144130
288,Araguaia,AQ,grupo1-v1,0,89.6557900,170523,123114,937,P031,5,4,2,n,2,1,5.3415370
288,Araguaia,AQ,grupo1-v1,0,89.6557900,170523,123114,937,P031,5,5,1,n,1,1,1.1427310
295,Araguaia,AR,grupo1-v1,0,58.0435800,170523,123245,380,P031,5,1,1,n,1,1,1.2487790
295,Araguaia,AR,grupo1-v1,0,58.0435800,170523,123245,380,P031,5,2,0,n,0,1,1.2662660
295,Araguaia,AR,grupo1-v1,0,58.0435800,170523,123245,380,P031,5,3,1,n,1,1,1.0806880
295,Araguaia,AR,grupo1-v1,0,58.0435800,170523,123245,380,P031,5,4,0,n,0,1,1.3734440
295,Araguaia,AR,grupo1-v1,0,58.0435800,170523,123245,380,P031,5,5,1,n,1,1,1.0377500
302,Araguaia,JG,grupo1-v1-ph0,0,48.9773900,170523,123343,233,P031,8,1,1,n,0,0,8.8396300
302,Araguaia,JG,grupo1-v1-ph0,0,48.9773900,170523,123343,233,P031,8,2,0,n,2,0,1.6700130
302,Araguaia,JG,grupo1-v1-ph0,0,48.9773900,170523,123343,233,P031,8,3,2,n,0,0,1.1211240
302,Araguaia,JG,grupo1-v1-ph0,0,48.9773900,170523,123343,233,P031,8,4,1,n,1,1,1.6895750
302,Araguaia,JG,grupo1-v1-ph0,0,48.9773900,170523,123343,233,P031,8,5,0,n,0,1,0.6898193
302,Araguaia,JG,grupo1-v1-ph0,0,48.9773900,170523,123343,233,P031,8,6,2,n,2,1,0.7153931
302,Araguaia,JG,grupo1-v1-ph0,0,48.9773900,170523,123343,233,P031,8,7,1,n,1,1,0.3802490
302,Araguaia,JG,grupo1-v1-ph0,0,48.9773900,170523,123343,233,P031,8,8,0,n,0,1,0.5323181
312,Araguaia,JG,grupo1-v1,1,79.7861300,170523,123508,221,P031,12,1,2,n,1,0,11.7420000
312,Araguaia,JG,grupo1-v1,1,79.7861300,170523,123508,221,P031,12,2,0,n,1,0,2.2668150
312,Araguaia,JG,grupo1-v1,1,79.7861300,170523,123508,221,P031,12,3,1,n,1,1,0.6488953
312,Araguaia,JG,grupo1-v1,1,79.7861300,170523,123508,221,P031,12,4,2,n,2,1,0.9141235
312,Araguaia,JG,grupo1-v1,1,79.7861300,170523,123508,221,P031,12,5,0,n,0,1,0.6753540
312,Araguaia,JG,grupo1-v1,1,79.7861300,170523,123508,221,P031,12,6,1,n,1,1,1.6034850
312,Araguaia,JG,grupo1-v1,1,79.7861300,170523,123508,221,P031,12,7,2,n,2,1,2.2035220
312,Araguaia,JG,grupo1-v1,1,79.7861300,170523,123508,221,P031,12,8,0,n,0,1,0.9315186
312,Araguaia,JG,grupo1-v1,1,79.7861300,170523,123508,221,P031,12,9,1,n,1,1,6.0149540
312,Araguaia,JG,grupo1-v1,1,79.7861300,170523,123508,221,P031,12,10,2,n,2,1,0.9465637
312,Araguaia,JG,grupo1-v1,1,79.7861300,170523,123508,221,P031,12,11,0,n,0,1,0.1575317
312,Araguaia,JG,grupo1-v1,1,79.7861300,170523,123508,221,P031,12,12,1,n,1,1,0.0910645
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,1,2,n,2,1,13.8030700
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,2,0,n,1,0,0.1596375
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,3,0,n,1,0,0.4967651
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,4,1,n,1,1,0.9655457
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,5,0,Y,2,0,1.1041260
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,6,2,n,0,0,0.7529907
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,7,2,n,1,0,3.2106320
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,8,1,n,0,0,5.4946290
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,9,2,Y,1,0,4.9432980
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,10,0,n,2,0,4.0767210
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,11,0,n,1,0,2.0618290
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,12,1,n,0,0,4.7661740
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,13,0,Y,2,0,1.7240600
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,14,2,n,0,0,0.6008301
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,15,2,n,2,1,0.9620972
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,16,1,n,1,1,1.5449830
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,17,2,Y,0,0,2.0509030
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,18,0,n,2,0,0.8079224
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,19,0,n,0,1,3.4777220
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,20,1,n,1,1,0.4441528
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,21,0,Y,2,0,4.7361450
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,22,2,n,0,0,0.8756104
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,23,2,n,1,0,1.4483640
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,24,1,n,1,1,1.4415890
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,25,2,Y,0,0,0.7033691
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,26,0,n,2,0,0.1911621
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,27,0,n,0,1,0.0794678
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,28,1,n,1,1,1.7135620
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,29,0,Y,2,0,1.9041750
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,30,2,n,2,1,0.5344238
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,31,2,n,2,1,0.1814575
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,32,1,n,1,1,0.7484131
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,33,0,Y,0,1,0.4378052
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,34,2,n,0,0,0.1860352
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,35,2,n,2,1,1.0326540
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,36,1,n,1,1,1.5490720
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,37,0,Y,0,1,0.8319702
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,38,2,n,0,0,1.5739750
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,39,2,n,2,1,0.1515503
322,Araguaia,JG,grupo1-v2,2,257.4433000,170523,123931,629,P031,40,40,1,n,1,1,0.6838379
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,1,0,Y,1,0,3.6032100
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,2,2,n,0,0,1.8696290
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,3,1,Y,1,1,0.4873047
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,4,1,Y,0,0,0.6166992
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,5,2,n,0,0,0.7721558
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,6,0,Y,0,1,3.2095950
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,7,1,Y,2,0,3.6184690
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,8,2,n,2,1,5.5090330
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,9,1,Y,0,0,8.1819460
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,10,1,Y,2,0,6.0195310
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,11,2,n,2,1,7.0982670
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,12,1,Y,0,0,1.8867190
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,13,1,Y,1,1,1.0823360
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,14,2,n,0,0,1.6550900
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,15,1,Y,0,0,3.1996460
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,16,1,Y,1,1,4.7105710
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,17,2,n,2,1,1.3609010
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,18,1,Y,0,0,5.4694820
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,19,1,Y,1,1,0.1895752
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,20,2,n,0,0,0.8410034
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,21,1,Y,2,0,0.1970825
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,22,0,Y,1,0,1.8436280
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,23,2,n,2,1,1.5114750
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,24,1,Y,1,1,0.0760498
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,25,1,Y,1,1,0.2480469
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,26,2,n,2,1,3.3201900
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,27,1,Y,1,1,5.5642090
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,28,1,Y,1,1,0.2421875
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,29,2,n,0,0,2.0288090
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,30,1,Y,2,0,1.4863280
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,31,1,Y,1,1,0.4627686
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,32,2,n,2,1,1.0496830
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,33,1,Y,2,0,1.6931150
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,34,1,Y,1,1,0.2556152
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,35,2,n,0,0,0.8485107
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,36,1,Y,1,1,2.7407230
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,37,1,Y,1,1,0.1308594
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,38,2,n,0,0,0.4061279
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,39,1,Y,2,0,1.8666990
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,40,1,Y,1,1,0.0668945
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,41,2,n,2,1,0.9541016
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,42,1,Y,1,1,0.2476807
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,43,1,Y,1,1,0.1936035
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,44,2,n,2,1,0.4908447
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,45,0,Y,1,0,0.2951660
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,46,1,Y,1,1,1.7065430
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,47,2,n,1,0,0.4432373
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,48,1,Y,1,1,1.0091550
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,49,0,Y,1,0,0.1975098
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,50,2,n,1,0,1.2032470
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,51,0,Y,1,0,0.4206543
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,52,0,Y,2,0,6.8535160
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,53,2,n,1,0,0.9537354
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,54,1,Y,2,0,0.9654541
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,55,0,Y,1,0,5.5499270
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,56,2,n,0,0,1.3984380
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,57,1,Y,0,0,4.4766850
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,58,1,Y,1,1,2.4527590
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,59,2,n,2,1,0.8865967
331,Araguaia,JG,grupo1-v3,3,314.7203000,170523,124725,730,P031,60,60,1,Y,2,0,0.1125488
339,Araguaia,JM,grupo1-v1,0,64.2916300,170523,125009,807,P031,12,1,,,,0,
339,Araguaia,JM,grupo1-v1,1,64.2916300,170523,125009,807,P031,12,1,1,n,1,1,2.0776370
339,Araguaia,JM,grupo1-v1,1,64.2916300,170523,125009,807,P031,12,2,1,n,1,1,1.0256350
339,Araguaia,JM,grupo1-v1,1,64.2916300,170523,125009,807,P031,12,3,2,n,2,1,0.6279297
339,Araguaia,JM,grupo1-v1,1,64.2916300,170523,125009,807,P031,12,4,2,n,2,1,0.5748291
339,Araguaia,JM,grupo1-v1,1,64.2916300,170523,125009,807,P031,12,5,1,n,1,1,1.0040280
339,Araguaia,JM,grupo1-v1,1,64.2916300,170523,125009,807,P031,12,6,1,n,1,1,0.8795166
339,Araguaia,JM,grupo1-v1,1,64.2916300,170523,125009,807,P031,12,7,2,n,2,1,0.5914307
339,Araguaia,JM,grupo1-v1,1,64.2916300,170523,125009,807,P031,12,8,2,n,2,1,1.7551270
339,Araguaia,JM,grupo1-v1,1,64.2916300,170523,125009,807,P031,12,9,1,n,1,1,1.2742920
339,Araguaia,JM,grupo1-v1,1,64.2916300,170523,125009,807,P031,12,10,1,n,1,1,0.6445313
339,Araguaia,JM,grupo1-v1,1,64.2916300,170523,125009,807,P031,12,11,2,n,2,1,0.7419434
339,Araguaia,JM,grupo1-v1,1,64.2916300,170523,125009,807,P031,12,12,2,n,2,1,0.4211426
289,Araguaia,AQ,grupo1-v1,0,44.3032800,170523,150908,839,P032,5,1,1,n,1,1,17.5270700
289,Araguaia,AQ,grupo1-v1,0,44.3032800,170523,150908,839,P032,5,2,1,n,1,1,1.5260620
289,Araguaia,AQ,grupo1-v1,0,44.3032800,170523,150908,839,P032,5,3,0,n,0,1,2.5381770
289,Araguaia,AQ,grupo1-v1,0,44.3032800,170523,150908,839,P032,5,4,0,n,0,1,0.9246216
289,Araguaia,AQ,grupo1-v1,0,44.3032800,170523,150908,839,P032,5,5,2,n,2,1,0.8780212
296,Araguaia,AR,grupo1-v1,0,56.3773800,170523,151021,8,P032,5,1,0,n,0,1,1.6006470
296,Araguaia,AR,grupo1-v1,0,56.3773800,170523,151021,8,P032,5,2,0,n,0,1,1.0251460
296,Araguaia,AR,grupo1-v1,0,56.3773800,170523,151021,8,P032,5,3,1,n,1,1,1.6440430
296,Araguaia,AR,grupo1-v1,0,56.3773800,170523,151021,8,P032,5,4,2,n,2,1,0.9220581
296,Araguaia,AR,grupo1-v1,0,56.3773800,170523,151021,8,P032,5,5,2,n,2,1,1.1726680
666,Araguaia,JG,grupo1-v1-ph0,0,51.1539900,170523,151128,980,P032,8,1,1,n,0,0,4.5870360
666,Araguaia,JG,grupo1-v1-ph0,0,51.1539900,170523,151128,980,P032,8,2,0,n,0,1,1.7330930
666,Araguaia,JG,grupo1-v1-ph0,0,51.1539900,170523,151128,980,P032,8,3,2,n,0,0,0.6729126
666,Araguaia,JG,grupo1-v1-ph0,0,51.1539900,170523,151128,980,P032,8,4,1,n,0,0,3.3150630
666,Araguaia,JG,grupo1-v1-ph0,0,51.1539900,170523,151128,980,P032,8,5,0,n,1,0,2.7277220
666,Araguaia,JG,grupo1-v1-ph0,0,51.1539900,170523,151128,980,P032,8,6,2,n,0,0,2.4425660
666,Araguaia,JG,grupo1-v1-ph0,0,51.1539900,170523,151128,980,P032,8,7,1,n,0,0,0.6438599
666,Araguaia,JG,grupo1-v1-ph0,0,51.1539900,170523,151128,980,P032,8,8,0,n,0,1,2.2263180
313,Araguaia,JG,grupo1-v1,1,98.2888200,170523,151310,744,P032,12,1,1,n,0,0,26.5319800
313,Araguaia,JG,grupo1-v1,1,98.2888200,170523,151310,744,P032,12,2,2,n,0,0,1.7800290
313,Araguaia,JG,grupo1-v1,1,98.2888200,170523,151310,744,P032,12,3,0,n,0,1,8.5542600
313,Araguaia,JG,grupo1-v1,1,98.2888200,170523,151310,744,P032,12,4,1,n,2,0,1.5563960
313,Araguaia,JG,grupo1-v1,1,98.2888200,170523,151310,744,P032,12,5,2,n,2,1,1.2964480
313,Araguaia,JG,grupo1-v1,1,98.2888200,170523,151310,744,P032,12,6,0,n,2,0,0.9849854
313,Araguaia,JG,grupo1-v1,1,98.2888200,170523,151310,744,P032,12,7,1,n,0,0,0.8779907
313,Araguaia,JG,grupo1-v1,1,98.2888200,170523,151310,744,P032,12,8,2,n,0,0,1.5395510
313,Araguaia,JG,grupo1-v1,1,98.2888200,170523,151310,744,P032,12,9,0,n,0,1,1.3248290
313,Araguaia,JG,grupo1-v1,1,98.2888200,170523,151310,744,P032,12,10,1,n,0,0,0.9479980
313,Araguaia,JG,grupo1-v1,1,98.2888200,170523,151310,744,P032,12,11,2,n,0,0,0.6697998
313,Araguaia,JG,grupo1-v1,1,98.2888200,170523,151310,744,P032,12,12,0,n,0,1,2.4430540
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,1,1,n,0,0,2.9062500
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,2,0,Y,0,1,0.3800659
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,3,2,n,0,0,0.6478271
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,4,2,n,1,0,0.0984497
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,5,1,n,1,1,0.5341187
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,6,2,Y,0,0,0.4966431
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,7,0,n,0,1,1.5320430
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,8,0,n,0,1,0.6193237
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,9,1,n,2,0,4.9376830
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,10,0,Y,1,0,1.3344120
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,11,2,n,0,0,0.4673462
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,12,2,n,2,1,1.0626220
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,13,1,n,1,1,1.2307130
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,14,0,Y,0,1,1.8637080
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,15,2,n,1,0,0.3395996
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,16,2,n,1,0,2.0252690
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,17,1,n,1,1,4.6495360
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,18,0,Y,0,1,3.8077390
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,19,2,n,2,1,0.8204956
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,20,2,n,2,1,1.0371700
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,21,1,n,1,1,0.6499023
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,22,0,Y,0,1,0.8400269
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,23,2,n,2,1,0.8964233
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,24,2,n,2,1,2.4301760
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,25,1,n,1,1,2.5628050
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,26,0,Y,0,1,0.0384522
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,27,2,n,2,1,1.5433960
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,28,2,n,2,1,0.0744019
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,29,1,n,1,1,0.2384644
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,30,0,Y,0,1,0.5462646
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,31,2,n,2,1,0.0565186
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,32,2,n,2,1,0.6283569
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,33,1,n,1,1,2.0466920
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,34,2,Y,0,0,0.6638184
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,35,0,n,0,1,4.7186280
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,36,0,n,0,1,2.0156860
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,37,1,n,1,1,1.0930790
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,38,0,Y,2,0,0.8595581
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,39,2,n,2,1,0.3839111
323,Araguaia,JG,grupo1-v2,2,236.9459000,170523,151737,518,P032,40,40,2,n,2,1,0.2135010
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,1,1,n,0,0,3.4334720
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,2,1,Y,0,0,1.8094480
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,3,2,n,0,0,0.9090576
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,4,0,Y,0,1,0.6828613
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,5,1,Y,0,0,1.3454590
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,6,2,n,1,0,1.5384520
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,7,1,Y,1,1,2.0201420
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,8,0,Y,0,1,3.2045900
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,9,2,n,2,1,2.0808110
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,10,0,Y,1,0,1.6146240
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,11,1,Y,1,1,1.6374510
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,12,2,n,2,1,1.2198490
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,13,1,Y,0,0,2.0368650
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,14,1,Y,0,0,1.3417970
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,15,2,n,0,0,1.9096680
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,16,1,Y,0,0,1.5584720
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,17,0,Y,0,1,0.8580322
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,18,2,n,2,1,2.5461430
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,19,1,Y,2,0,2.0772710
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,20,1,Y,0,0,3.7539060
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,21,2,n,0,0,2.0808110
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,22,1,Y,0,0,2.1137700
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,23,1,Y,0,0,0.9226074
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,24,2,n,0,0,1.2857670
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,25,1,Y,0,0,0.9132080
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,26,1,Y,1,1,0.6754150
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,27,2,n,2,1,1.7130130
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,28,1,Y,2,0,0.7424316
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,29,1,Y,2,0,1.8061520
332,Araguaia,JG,grupo1-v3,3,291.9290000,170523,152316,540,P032,60,30,2,n,2,1,1.0396730
